wof:id,sg:id
202989435,SG_5kkSMig2L2IR3vLAEKeP6x_40.992199_-96.165901@1303262940
202989439,SG_2gz8lYlHohlT5SbeDZay2K_41.154461_-96.055886@1303262940
202989545,SG_1VZg6hzaK1UNaIeZRH8ekS_41.000680_-96.162162@1303262940
202989579,SG_7hOeUhnjJdGl4IqPQltUV7_41.001800_-96.161804@1303262940
202989597,SG_0f7jL2HsieX2V14iiWldJq_40.999863_-96.163984@1303262940
202989587,SG_3jWg9gAeV7Bf9xPaiKwOLH_41.000680_-96.162162@1303262940
202989625,SG_7drb3b1LPQN3elH6yuOEeK_41.000817_-96.162162@1303262940
202989629,SG_40sgkJEgey6sJhDJZI34kC_41.162285_-96.036264@1303262940
202989703,SG_4XMUCF2yagMlok0sEf09nG_41.153399_-96.051858@1303262940
202990087,SG_6kWJkQixuD1iyS13hjZWkR_41.073200_-96.036499@1303262940
202990011,SG_1TPEUtpkCnA5vCtzPIDhX0_41.139394_-96.027117@1303262940
202990155,SG_5Yexk3qaRqeLkLAKHr9BVI_41.156438_-96.040815@1303262940
202989785,SG_1Z12MfnJJ7QRnl0oPHkcC5_40.998100_-96.168900@1303262940
202990231,SG_4y69hNPtoRoJOK1IioeCr1_41.140819_-96.026863@1303262940
202990219,SG_70rysjcFNYCTlRqiGOA9Z8_41.255032_-95.980612@1303262940
202989837,SG_4vfxavnKuBUOdxPDJuUGIX_41.154416_-96.041446@1303262940
202989935,SG_34WbLBZn9nfa1YM5yyHPvD_41.174519_-96.040154@1303262940
202991019,SG_3VBHch0Qkwwt7l3zKanQS0_41.137364_-96.030011@1303262940
202989947,SG_2QNC14PQt74fdt9vOeUbTV_41.157398_-96.044258@1303262940
202990313,SG_4ZOo914LFYXUcHBwMvvrnN_41.172536_-96.025046@1303262940
203044793,SG_3JOhIz53Yy0nGcoWC3KPM1_41.285099_-96.006599@1303262941
202990377,SG_40ixAXlqbVotGIGgndfdgE_41.135151_-96.048729@1303262940
202989963,SG_6VQifow7qvfXV5YBYdQcTX_41.070832_-96.039619@1303262940
202991063,SG_2Ar7YYlvm4SiQPMWp9dFEg_41.161688_-96.025650@1303262940
202990393,SG_3vcfoGv2127esqTScXYXBJ_41.154461_-96.055867@1303262940
203045109,SG_3mzC1qj3tn3z5dJZuDpXA2_41.299801_-95.991302@1303262941
203046063,SG_304dfMyZgg2zBDbESfrtUP_41.279943_-96.012980@1303262941
203044819,SG_09LjyIdO3FRb0aOFPzzVTz_41.288827_-95.997298@1303262941
203048011,SG_3rT7525R0qbNE9indVYFFD_41.299797_-95.991434@1303262941
202991315,SG_0VKOZS2YXuwbUPK82qgGvV_41.137438_-96.028379@1303262940
203047095,SG_69Vnw4GB0z5tpeAqAAO3Uf_41.281710_-96.008188@1303262941
203045143,SG_0ZzFITHuJJ74HlW6H5lvtd_41.285049_-96.019340@1303262941
203048017,SG_0Ln6cjFQDOWZ7yQdx42WrZ_41.316502_-96.002800@1303262941
203046145,SG_2gFSCZDxyVjnvbfv7v8DwR_41.306940_-95.983729@1303262941
202987979,SG_2NwjgakgFJMqUpK7kHCN7h_41.131502_-96.249235@1303262940
203044841,SG_3Rw8fGTvQepItilG0Dmt3R_41.300430_-95.983652@1303262941
202990477,SG_3R8fubQYhxAP5qqpZy8h27_41.137176_-96.029138@1303262940
203045153,SG_2mFvoT1Ya9CHGKmDGvg8nI_41.294517_-96.015323@1303262941
203048021,SG_3jZhBSWEGMzM0e4Nsl3ZDV_41.284986_-96.008402@1303262941
203046153,SG_6nzzrAHd0VeEcLWCg3n3XX_41.284719_-96.007895@1303262941
202990479,SG_09GNZUeL9q6PDL7GReSolK_41.253887_-95.923829@1303262940
203044883,SG_15rMZqnKs3g2EuzUP2XLuh_41.285099_-96.000801@1303262941
203049037,SG_4rtizU34RhP2GsFsma0TJb_41.277995_-95.996412@1303262941
203045205,SG_3oFhLe1T2Iz7qC43X1mjan_41.284857_-96.006505@1303262941
202990517,SG_0Xktbp6Koz3YNLl13uwwYX_41.142338_-96.024638@1303262940
203050015,SG_5223axdLa57V81GjST33f0_41.256100_-95.978302@1303262941
203046185,SG_50S9sKTecFcJqsQTvAORSm_41.299797_-95.991434@1303262941
203048077,SG_1g7kcJ5VEFSZqS7KKRF32G_41.296022_-95.999353@1303262941
203044895,SG_6siZlmDRfN0BDhtjcdlmQU_41.297118_-95.987465@1303262941
202991407,SG_1rNHAdKkpeEOjw4362001x_41.139591_-96.034943@1303262940
203045233,SG_725kqTsqpqofEosCJ5wX35_41.284901_-96.008102@1303262941
203050055,SG_07DFFw9ZBamym9Al3SUxsD_41.252380_-95.963860@1303262941
203048087,SG_1vOewVGqrlBJiipfxsHBjU_41.284853_-96.004750@1303262941
202990521,SG_1XxF6grMH2Xz88GXNbI6O7_41.137176_-96.029138@1303262940
203044897,SG_5tfFm7XYSjBTwFQFOdgB1e_41.283613_-95.981944@1303262941
203051045,SG_5aA4Y18MwX0TLtUl0qAwJd_41.241211_-95.975639@1303262941
203045299,SG_4XZDwxj26Mc25PYwfrL5UF_41.289770_-95.991012@1303262941
203050073,SG_5vXopafkoLFoaTqhfBbxiB_41.245098_-95.974701@1303262941
202991411,SG_2EfxCoajAAdFPSV93CX1TX_41.134919_-96.029694@1303262940
203048139,SG_2B4Vv8va99jSlechCvECV1_41.275189_-96.014512@1303262941
202990523,SG_3sR3F6rZt7Uqx10IGxcnfG_41.156471_-96.042938@1303262940
202992095,SG_54Y7jPYemtghLOzaKUbEuY_41.002447_-95.903014@1303262940
203051087,SG_1OvEdtbASRMzbtmxriAx36_41.239001_-95.956636@1303262941
203050115,SG_3UXXemTJKPMuoZJiLKVttE_41.241255_-95.962854@1303262941
203048179,SG_5JwuVNWnlAubpkPnbT00ro_41.277924_-96.009736@1303262941
203045357,SG_5mCgnO1ebabVGVrWILaY7C_41.299801_-95.991302@1303262941
203053047,SG_1pwrBqZq81IGgXAZrFDdHx_41.255651_-95.949765@1303262941
202990561,SG_0IvCs8PaGJ7h4eqzrB3IFy_41.174464_-96.041898@1303262940
202991447,SG_3iYJITI1HFUauE8RTZ5Jn7_41.218539_-95.972602@1303262940
203050133,SG_6IYxNrTXg4hzOW9FfqXhJL_41.233680_-95.963728@1303262941
203051233,SG_1UmqDYb49F59qjUhsesZaY_41.252380_-95.969669@1303262941
